# species1 chromo1 start1 end1 species2 chromo2 start2 end orientation score score_against_rest_species2_genome score_against_rest_species1_genome
Andrena_bucephala	OX387719.1	32039747	32039857	Andrena_trimmerana	OX578062.1	37861158	37861268	forward	195.0	0	0
Andrena_trimmerana	OX578062.1	38102480	38103234	Andrena_bucephala	OX387719.1	32284387	32285136	forward	1090.0	547.0	472.0
Andrena_bucephala	OX387719.1	32255587	32256916	Andrena_trimmerana	OX578062.1	38072105	38073444	forward	2117.0	0	0
Andrena_trimmerana	OX578062.1	38081800	38081968	Andrena_bucephala	OX387719.1	32265287	32265455	forward	296.0	0	0
Andrena_bucephala	OX387719.1	32254087	32254821	Andrena_trimmerana	OX578062.1	38070884	38071615	forward	1221.0	0	0
Andrena_trimmerana	OX578062.1	38081094	38081518	Andrena_bucephala	OX387719.1	32264587	32265011	forward	725.0	0	0
Andrena_trimmerana	OX578062.1	38093372	38095468	Andrena_bucephala	OX387719.1	32275537	32277601	forward	3278.0	516.0	725.0
Andrena_trimmerana	OX578062.1	38086019	38087252	Andrena_bucephala	OX387719.1	32269512	32270736	forward	2043.0	0	0
Andrena_trimmerana	OX578062.1	38080019	38080277	Andrena_bucephala	OX387719.1	32263426	32263686	forward	409.0	0	0
Andrena_trimmerana	OX578062.1	38079230	38079529	Andrena_bucephala	OX387719.1	32262637	32262936	forward	544.0	0	0
Andrena_trimmerana	OX578062.1	38078219	38078958	Andrena_bucephala	OX387719.1	32261604	32262336	forward	1177.0	0	0
Andrena_bucephala	OX387719.1	32258437	32260463	Andrena_trimmerana	OX578062.1	38074989	38077015	forward	3439.0	0	0
Andrena_trimmerana	OX578062.1	38095813	38096596	Andrena_bucephala	OX387719.1	32277900	32278684	forward	1277.0	806.0	725.0
Andrena_bucephala	OX387719.1	32279976	32280425	Andrena_trimmerana	OX578062.1	38097719	38098167	forward	763.0	407.0	390.0
Andrena_trimmerana	OX578062.1	38099534	38100375	Andrena_bucephala	OX387719.1	32281446	32282286	forward	1365.0	920.0	396.0
Andrena_trimmerana	OX578062.1	38082300	38083495	Andrena_bucephala	OX387719.1	32265787	32266986	forward	1958.0	106.0	0
Andrena_trimmerana	OX578062.1	38083796	38084818	Andrena_bucephala	OX387719.1	32267287	32268310	forward	1773.0	106.0	0
Andrena_trimmerana	OX578062.1	38092620	38093072	Andrena_bucephala	OX387719.1	32274786	32275237	forward	785.0	568.0	0
Andrena_trimmerana	OX578062.1	38093716	38094449	Andrena_bucephala	OX387719.1	32267841	32268564	forward	732.0	0	0
Andrena_bucephala	OX387719.1	32272688	32272955	Andrena_trimmerana	OX578062.1	38090611	38090878	forward	468.0	396.0	0
Andrena_trimmerana	OX578062.1	38085270	38085569	Andrena_bucephala	OX387719.1	32268762	32269061	forward	499.0	0	0
Andrena_bucephala	OX387719.1	32274090	32274422	Andrena_trimmerana	OX578062.1	38091987	38092319	forward	560.0	278.0	0
Andrena_trimmerana	OX578062.1	38089785	38090133	Andrena_bucephala	OX387719.1	32271788	32272135	forward	472.0	374.0	0
