# species1 chromo1 start1 end1 species2 chromo2 start2 end orientation score score_against_rest_species2_genome score_against_rest_species1_genome
Andrena_trimmerana	OX578059.1	38132773	38132965	Andrena_bucephala	OX387715.1	85499844	85500036	reverse	340.0	0	0
Andrena_trimmerana	OX578059.1	38129366	38129555	Andrena_bucephala	OX387715.1	85503237	85503425	reverse	300.0	0	0
Andrena_trimmerana	OX578059.1	38095169	38095365	Andrena_bucephala	OX387715.1	85540640	85540836	reverse	364.0	0	0
Andrena_trimmerana	OX578059.1	37806868	37807102	Andrena_bucephala	OX387715.1	85862788	85863025	reverse	403.0	0	0
Andrena_bucephala	OX387715.1	85846606	85847037	Andrena_trimmerana	OX578059.1	37822783	37823215	reverse	743.0	0	0
Andrena_bucephala	OX387715.1	85845848	85846147	Andrena_trimmerana	OX578059.1	37823666	37823965	reverse	532.0	0	0
Andrena_bucephala	OX387715.1	85848238	85848530	Andrena_trimmerana	OX578059.1	37821266	37821558	reverse	508.0	0	0
Andrena_bucephala	OX387715.1	85837888	85838217	Andrena_trimmerana	OX578059.1	37831616	37831945	reverse	582.0	0	0
Andrena_trimmerana	OX578059.1	37829700	37830265	Andrena_bucephala	OX387715.1	85839569	85840137	reverse	987.0	0	0
Andrena_bucephala	OX387715.1	85821892	85823934	Andrena_trimmerana	OX578059.1	37840536	37842565	reverse	3445.0	0	0
Andrena_bucephala	OX387715.1	85820438	85820637	Andrena_trimmerana	OX578059.1	37843866	37844065	reverse	370.0	0	0
Andrena_bucephala	OX387715.1	85811039	85815987	Andrena_trimmerana	OX578059.1	37848642	37853593	reverse	8593.0	95.3	0
Andrena_bucephala	OX387715.1	85824538	85824758	Andrena_trimmerana	OX578059.1	37839716	37839937	reverse	387.0	0	0
Andrena_trimmerana	OX578059.1	37845967	37846566	Andrena_bucephala	OX387715.1	85817938	85818537	reverse	1053.0	0	0
Andrena_trimmerana	OX578059.1	37845214	37845513	Andrena_bucephala	OX387715.1	85818988	85819287	reverse	532.0	0	0
Andrena_trimmerana	OX578059.1	37848192	37848391	Andrena_bucephala	OX387715.1	85816238	85816437	reverse	370.0	0	0
Andrena_trimmerana	OX578059.1	37864766	37865018	Andrena_bucephala	OX387715.1	85799788	85800040	reverse	462.0	0	0
Andrena_trimmerana	OX578059.1	37863416	37863715	Andrena_bucephala	OX387715.1	85801125	85801424	reverse	555.0	0	0
Andrena_bucephala	OX387715.1	85796079	85796637	Andrena_trimmerana	OX578059.1	37867958	37868515	reverse	970.0	0	0
Andrena_trimmerana	OX578059.1	37869266	37869489	Andrena_bucephala	OX387715.1	85794988	85795211	reverse	387.0	0	0
Andrena_trimmerana	OX578059.1	38001339	38001788	Andrena_bucephala	OX387715.1	85633138	85633587	reverse	804.0	0	0
Andrena_trimmerana	OX578059.1	38006966	38007565	Andrena_bucephala	OX387715.1	85627390	85627990	reverse	1075.0	0	0
Andrena_bucephala	OX387715.1	85631188	85631637	Andrena_trimmerana	OX578059.1	38003321	38003770	reverse	782.0	0	0
Andrena_trimmerana	OX578059.1	38005916	38006665	Andrena_bucephala	OX387715.1	85628293	85629044	reverse	1321.0	0	0
Andrena_bucephala	OX387715.1	85625566	85625787	Andrena_trimmerana	OX578059.1	38009143	38009364	reverse	383.0	0	0
Andrena_trimmerana	OX578059.1	38011466	38011765	Andrena_bucephala	OX387715.1	85623145	85623437	reverse	475.0	0	0
Andrena_trimmerana	OX578059.1	38016074	38017765	Andrena_bucephala	OX387715.1	85617342	85619037	reverse	2918.0	0	0
Andrena_trimmerana	OX578059.1	38020766	38020987	Andrena_bucephala	OX387715.1	85614091	85614312	reverse	372.0	0	0
Andrena_trimmerana	OX578059.1	38022566	38023765	Andrena_bucephala	OX387715.1	85611426	85612624	reverse	2109.0	0	0
Andrena_bucephala	OX387715.1	85606821	85607637	Andrena_trimmerana	OX578059.1	38027601	38028415	reverse	1463.0	0	0
Andrena_trimmerana	OX578059.1	38029766	38029999	Andrena_bucephala	OX387715.1	85605238	85605471	reverse	388.0	0	0
